date	open	high	close	low	volume	amount
2012-12-25 00:00:00	2154.32	2220.263	2213.611	2146.862	14332771200	114873958400
2012-12-24 00:00:00	2150.654	2170.394	2159.053	2149.825	7846966400	67970650112
2012-12-21 00:00:00	2169.57	2190.398	2153.31	2148.17	10337287200	84574355456
2012-12-20 00:00:00	2156.193	2174.819	2168.353	2142.951	9938418400	80073490432
2012-12-19 00:00:00	2158.67	2175.395	2162.239	2154.287	9439152000	75813183488
2012-12-18 00:00:00	2155.858	2183.714	2162.464	2144.733	12609946400	99028893696
2012-12-17 00:00:00	2152.097	2169.57	2160.342	2151.936	14424222400	110556700672
2012-12-14 00:00:00	2062.689	2152.496	2150.625	2062.543	16087380800	117707096064
2012-12-13 00:00:00	2077.416	2081.363	2061.476	2059.472	7227232000	52179640320
2012-12-12 00:00:00	2073.271	2085.934	2082.726	2066.391	7855914400	57115140096
2012-12-11 00:00:00	2077.557	2088.635	2074.704	2070.192	9337083200	67930370048
2012-12-10 00:00:00	2067.324	2087.007	2083.77	2064.615	11538322400	81469440000
2012-12-07 00:00:00	2028.766	2065.745	2061.786	2023.961	11515728800	82158977024
2012-12-06 00:00:00	2029.562	2036.609	2029.237	2018.379	8145921600	58452525056
2012-12-05 00:00:00	1973.107	2040.604	2031.907	1970.202	11997304000	85475966976
2012-12-04 00:00:00	1956.616	1980.119	1975.143	1949.457	6237812400	43054546944
2012-12-03 00:00:00	1977.254	1988.191	1959.767	1957.884	6165337600	43027554304
2012-11-30 00:00:00	1961.815	1983.419	1980.117	1959.334	5689341600	37739106304
2012-11-29 00:00:00	1972.925	1980.556	1963.488	1961.822	4954008800	33179658240
2012-11-28 00:00:00	1984.48	1984.863	1973.523	1968.213	5050558800	34492571648
2012-11-27 00:00:00	2012.075	2014.211	1991.165	1990.336	5662742400	39089180672
2012-11-26 00:00:00	2023.339	2027.274	2017.464	2014.029	4477955200	33110722560
2012-11-23 00:00:00	2020.015	2034.884	2027.384	2017.004	5155146800	38278377472
2012-11-22 00:00:00	2021.209	2023.085	2015.611	2009.72	4557784800	33727414272
2012-11-21 00:00:00	2008.211	2031.149	2030.319	1995.174	5328202000	39658622976
2012-11-20 00:00:00	2020.433	2023.611	2008.923	2004.17	4258063600	33372962816
2012-11-19 00:00:00	2013.246	2018.38	2016.982	1995.721	4532701600	36090720256
2012-11-16 00:00:00	2026.563	2028.686	2014.725	2001.716	4958168000	36821291008
2012-11-15 00:00:00	2045.456	2053.56	2030.29	2029.874	5055685600	37082796032
2012-11-14 00:00:00	2047.257	2056.488	2055.419	2040.172	4809300000	35883692032
2012-11-13 00:00:00	2078.133	2078.133	2047.889	2044.036	6108729200	44605157376
2012-11-12 00:00:00	2069.214	2079.571	2079.274	2061.84	5669485600	42083753984
2012-11-09 00:00:00	2066.495	2077.228	2069.067	2062.417	5422346000	39065354240
2012-11-08 00:00:00	2091.254	2092.565	2071.509	2070.65	6659456000	49276100608
2012-11-07 00:00:00	2102.419	2112.631	2105.73	2093.289	5938012800	47163781120
2012-11-06 00:00:00	2113.658	2114.791	2105.999	2078.472	7134384800	53697998848
2012-11-05 00:00:00	2113.328	2123.327	2114.027	2104.584	7153876000	53222133760
2012-11-02 00:00:00	2105.449	2119.224	2117.046	2096.531	7655721600	55869886464
2012-11-01 00:00:00	2070.02	2109.496	2104.428	2069.947	8288667200	62606643200
2012-10-31 00:00:00	2061.124	2070.479	2068.88	2053.583	5952723200	43159089152
2012-10-30 00:00:00	2059.202	2075.905	2062.347	2054.264	6056909200	42767335424
2012-10-29 00:00:00	2061.847	2068.237	2058.943	2053.092	5363500800	39078109184
2012-10-26 00:00:00	2100.1	2102.162	2066.209	2058.063	7860643200	54248873984
2012-10-25 00:00:00	2114.764	2128.74	2101.58	2100.609	8539311200	55690215424
2012-10-24 00:00:00	2106.83	2123.998	2115.99	2104.67	7288661600	49728090112
2012-10-23 00:00:00	2132.108	2136.218	2114.447	2111.923	7268380800	54013091840
2012-10-22 00:00:00	2118.521	2138.027	2132.758	2112.752	6011722400	47534436352
2012-10-19 00:00:00	2129.82	2136.869	2128.302	2125.736	6764128000	50605600768
2012-10-18 00:00:00	2108.498	2137.686	2131.688	2107.492	8719108800	65711759360
2012-10-17 00:00:00	2104.28	2113.162	2105.618	2088.044	5987406400	47070597120
2012-10-16 00:00:00	2097.05	2111.78	2098.808	2089.695	5781844000	47242199040
2012-10-15 00:00:00	2105.024	2107.199	2098.703	2085.115	5394075200	42308632576
2012-10-12 00:00:00	2109.07	2127.307	2104.932	2092.511	6826297600	51434045440
2012-10-11 00:00:00	2114.232	2117.839	2102.868	2101.14	7449703200	56744435712
2012-10-10 00:00:00	2111.587	2121.992	2119.942	2102.535	7891203200	60531572736
2012-10-09 00:00:00	2081.589	2119.336	2115.23	2081.589	8456379200	67520372736
2012-10-08 00:00:00	2084.849	2096.259	2074.419	2063.089	5513161200	44793733120
2012-09-28 00:00:00	2042.886	2089.633	2086.169	2040.35	7944895200	64802324480
2012-09-27 00:00:00	2003.099	2068.071	2056.323	2002.324	7669145600	60338937856
2012-09-26 00:00:00	2027.855	2033.036	2004.172	1999.484	5040082800	38415065088
2012-09-25 00:00:00	2028.633	2039.096	2029.293	2021.809	4821940800	38445162496
2012-09-24 00:00:00	2015.767	2040.85	2033.192	2005.263	5763778000	45575602176
2012-09-21 00:00:00	2020.554	2041.948	2026.69	2018.263	6028945600	47695122432
2012-09-20 00:00:00	2060.306	2060.306	2024.837	2023.085	6748265600	53959069696
2012-09-19 00:00:00	2061.061	2069.95	2067.831	2055.198	5224362800	43550875648
2012-09-18 00:00:00	2069.343	2074.762	2059.543	2053.662	5379484800	43632377856
2012-09-17 00:00:00	2120.617	2121.583	2078.5	2077.484	7639223200	62461132800
2012-09-14 00:00:00	2127.389	2136.226	2123.847	2111.12	9124827200	76179406848
2012-09-13 00:00:00	2123.84	2130.079	2110.379	2109.996	7904497600	64590831616
2012-09-12 00:00:00	2129.687	2137.89	2126.554	2109.137	8411474400	69157404672
2012-09-11 00:00:00	2127.519	2127.519	2120.554	2107.219	8042664000	65762865152
2012-09-10 00:00:00	2128.065	2140.168	2134.893	2120.486	10358002400	86110740480
2012-09-07 00:00:00	2062.99	2145.003	2127.762	2062.99	13993262400	111136694272
2012-09-06 00:00:00	2040.668	2052.95	2051.918	2036.366	5609181600	42728538112
2012-09-05 00:00:00	2038.873	2048.319	2037.681	2029.054	5764980400	44886466560
2012-09-04 00:00:00	2060.613	2063.817	2043.649	2039.266	5746218400	47574482944
2012-09-03 00:00:00	2044.825	2066.78	2059.147	2041.161	6063549600	47911477248
2012-08-31 00:00:00	2046.289	2059.302	2047.522	2044.65	4614390400	35269787648
2012-08-30 00:00:00	2044.033	2060.185	2052.585	2032.537	6196379200	50764222464
2012-08-29 00:00:00	2066.82	2073.949	2053.235	2051.775	5220980800	41622138880
2012-08-28 00:00:00	2054.967	2083.956	2073.154	2052.492	5442210400	42097864704
2012-08-27 00:00:00	2085.373	2085.373	2055.708	2055.377	6031483200	47863250944
2012-08-24 00:00:00	2108.36	2109.822	2092.104	2089.217	6017894800	49673674752
2012-08-23 00:00:00	2106.96	2118.736	2113.072	2097.083	5847230000	50332397568
2012-08-22 00:00:00	2118.881	2121.149	2107.711	2097.605	5844141200	48951230464
2012-08-21 00:00:00	2106.381	2124.195	2118.268	2103.071	6075650400	51476983808
2012-08-20 00:00:00	2102.231	2110.78	2106.957	2089.018	4671750000	39258124288
2012-08-17 00:00:00	2111.653	2120.714	2114.891	2100.787	4439063200	39157481472
2012-08-16 00:00:00	2116.08	2122.683	2112.197	2109.658	4517300800	38983892992
2012-08-15 00:00:00	2138.278	2139.142	2118.945	2118.503	5460939200	45974552576
2012-08-14 00:00:00	2137.047	2144.006	2142.525	2119.253	6757159200	59676954624
2012-08-13 00:00:00	2164.043	2164.043	2136.078	2134.554	7135232000	63097888768
2012-08-10 00:00:00	2172.964	2176.795	2168.814	2165.284	6836856000	60929040384
2012-08-09 00:00:00	2159.434	2175.545	2174.102	2148.694	7252924800	65269645312
2012-08-08 00:00:00	2158.982	2168.734	2160.99	2153.02	7286953600	62324846592
2012-08-07 00:00:00	2153.093	2159.683	2157.62	2148.897	7504980000	61939171328
2012-08-06 00:00:00	2129.148	2158.681	2154.916	2127.263	7184320000	61162418176
2012-08-03 00:00:00	2113.964	2133.266	2132.796	2108.33	5337132800	43755339776
2012-08-02 00:00:00	2120.146	2126.46	2111.182	2103.495	5346754000	41781301248
2012-08-01 00:00:00	2101.723	2130.712	2123.36	2101.708	5380460000	44407566336
2012-07-31 00:00:00	2109.325	2116.904	2103.634	2100.252	5345609600	43470815232
2012-07-30 00:00:00	2128.159	2137.736	2109.914	2107.634	5199238400	42406105088
2012-07-27 00:00:00	2132.009	2139.154	2128.765	2120.63	5207692000	46680223744
2012-07-26 00:00:00	2134.987	2147.664	2126.004	2124.155	5288407600	44906164224
2012-07-25 00:00:00	2141.036	2151.45	2136.151	2132.833	4857589600	41112395776
2012-07-24 00:00:00	2132.317	2158.948	2146.589	2131.013	5441128800	46650466304
2012-07-23 00:00:00	2154.171	2154.171	2141.402	2135.563	5567708000	47984496640
2012-07-20 00:00:00	2180.012	2185.733	2168.638	2162.064	6434667200	54549966848
2012-07-19 00:00:00	2164.274	2197.79	2184.841	2159.943	7933804800	68350742528
2012-07-18 00:00:00	2159.857	2170.296	2169.099	2138.792	6655266000	59282116608
2012-07-17 00:00:00	2142.43	2165.335	2161.186	2141.481	5518440800	52050624512
2012-07-16 00:00:00	2187.887	2188.063	2147.955	2146.154	6748768000	62714720256
2012-07-13 00:00:00	2180.172	2198.661	2185.895	2177.924	5754684000	56114765824
2012-07-12 00:00:00	2172.064	2197.044	2185.491	2152.675	8213376000	79627362304
2012-07-11 00:00:00	2160.02	2176.491	2175.383	2156.596	5861447200	53413031936
2012-07-10 00:00:00	2166.947	2178.195	2164.437	2156.726	5899397200	53225562112
2012-07-09 00:00:00	2210.714	2216.697	2170.814	2168.608	7511147200	69313224704
2012-07-06 00:00:00	2203.73	2227.473	2223.579	2185.522	7655792000	70766411776
2012-07-05 00:00:00	2218.216	2218.216	2201.353	2192.648	5796793600	52088147968
2012-07-04 00:00:00	2233.335	2239.27	2227.315	2219.448	5527365600	52367380480
2012-07-03 00:00:00	2225.568	2244.832	2229.193	2219.05	6270302000	60441034752
2012-07-02 00:00:00	2234.32	2234.873	2226.11	2215.358	6219620800	60638957568
2012-06-29 00:00:00	2190.576	2226.485	2225.431	2188.716	6144188800	55964659712
2012-06-28 00:00:00	2220.236	2224.155	2195.843	2195.356	5418218400	50299744256
2012-06-27 00:00:00	2219.944	2233.543	2216.934	2213.323	5104912800	45220315136
2012-06-26 00:00:00	2214.649	2229.24	2222.067	2203.944	5294080000	47281397760
2012-06-25 00:00:00	2253.514	2253.514	2224.114	2223.054	5976895200	54809337856
2012-06-21 00:00:00	2288.454	2288.454	2260.877	2253.789	5899201200	54696857600
2012-06-20 00:00:00	2300.406	2304.458	2292.877	2291.541	5410395600	50568122368
2012-06-19 00:00:00	2313.455	2313.455	2300.795	2298.394	6013590400	57869602816
2012-06-18 00:00:00	2313.53	2325.052	2316.052	2309.709	6059462400	60309397504
2012-06-15 00:00:00	2299.781	2314.242	2306.85	2283.4	6868757600	67855912960
2012-06-14 00:00:00	2306.781	2314.585	2295.946	2293.065	7163372000	68928749568
2012-06-13 00:00:00	2289.707	2319.714	2318.924	2284.65	7845435200	73945579520
2012-06-12 00:00:00	2295.07	2298.95	2289.791	2280.951	5994198400	55298588672
2012-06-11 00:00:00	2282.891	2311.772	2305.856	2278.163	6419796800	60177219584
2012-06-08 00:00:00	2306.219	2306.882	2281.447	2276.714	6792464000	63755911168
2012-06-07 00:00:00	2324.672	2328.672	2293.13	2288.665	6023204800	59646398464
2012-06-06 00:00:00	2315.561	2323.113	2309.555	2301.035	5853202800	58562080768
2012-06-05 00:00:00	2313.741	2323.298	2311.916	2304.046	6607852800	64099737600
2012-06-04 00:00:00	2346.984	2348.199	2308.55	2308.229	9017934400	86903300096
2012-06-01 00:00:00	2373.224	2388.087	2373.436	2365.442	7702192000	77078142976
2012-05-31 00:00:00	2370.007	2382.989	2372.234	2362.314	7789022400	75383463936
2012-05-30 00:00:00	2385.392	2391.691	2384.668	2378.133	8980979200	84828397568
2012-05-29 00:00:00	2361.003	2393.279	2389.636	2358.374	11715772800	111363645440
2012-05-28 00:00:00	2325.317	2361.744	2361.367	2309.072	9496210400	86735888384
2012-05-25 00:00:00	2350.541	2355.808	2333.553	2327.408	7401924800	68024549376
2012-05-24 00:00:00	2359.682	2373.057	2350.973	2344.58	7920680800	76840599552
2012-05-23 00:00:00	2369.265	2378.077	2363.437	2350.548	8421657600	84886659072
2012-05-22 00:00:00	2355.732	2374.056	2373.307	2354.868	7677977600	75374526464
2012-05-21 00:00:00	2343.576	2360.386	2348.3	2330.325	7484034400	70052962304
2012-05-18 00:00:00	2364.899	2369.598	2344.52	2338.241	8968941600	78956445696
2012-05-17 00:00:00	2347.177	2383.306	2378.886	2342.352	8687003200	81458438144
2012-05-16 00:00:00	2369.295	2372.032	2346.192	2344.5	7673383200	74181722112
2012-05-15 00:00:00	2367.083	2376.594	2374.843	2354.614	7792291200	77334732800
2012-05-14 00:00:00	2408.262	2411.272	2380.725	2377.983	9052633600	89364340736
2012-05-11 00:00:00	2406.074	2415.977	2394.983	2393.378	7486399200	75815755776
2012-05-10 00:00:00	2409.945	2419.121	2410.23	2402.204	8169847200	81054859264
2012-05-09 00:00:00	2432.472	2432.472	2408.587	2407.509	9790220800	99521224704
2012-05-08 00:00:00	2451.575	2451.598	2448.884	2431.025	10485553600	104969658368
2012-05-07 00:00:00	2441.757	2451.947	2451.947	2432.736	10883010400	111395004416
2012-05-04 00:00:00	2437.465	2453.731	2452.014	2427.969	10220487200	102378299392
2012-05-03 00:00:00	2433.589	2441.953	2440.08	2427.728	10224849600	102185836544
2012-05-02 00:00:00	2421.082	2446.35	2438.436	2407.788	12800600800	123975245824
2012-04-27 00:00:00	2402.431	2408.42	2396.316	2393.867	9122835200	84016070656
2012-04-26 00:00:00	2408.558	2414.754	2404.697	2393.265	11552958400	104823226368
2012-04-25 00:00:00	2382.211	2411.421	2406.813	2376.626	13097286400	113070080000
2012-04-24 00:00:00	2380.236	2415.749	2388.834	2350.399	13372235200	117494693888
2012-04-23 00:00:00	2403.521	2411.51	2388.588	2383.068	12290756000	109412433920
2012-04-20 00:00:00	2374.662	2407.294	2406.863	2372.13	11552206400	101772107776
2012-04-19 00:00:00	2378.632	2386.978	2378.634	2369.459	9427242400	89960923136
2012-04-18 00:00:00	2341.135	2383.64	2380.848	2337.857	10861254400	93123035136
2012-04-17 00:00:00	2355.369	2363.013	2334.985	2333.341	8468844800	72470716416
2012-04-16 00:00:00	2346.307	2364.111	2357.026	2342.199	8532268000	73752829952
2012-04-13 00:00:00	2351.513	2369.701	2359.161	2346.944	9877441600	92321431552
2012-04-12 00:00:00	2310.484	2351.055	2350.864	2307.841	9768789600	87315824640
2012-04-11 00:00:00	2286.716	2319.053	2308.925	2280.035	7513007200	67516502016
2012-04-10 00:00:00	2281.024	2306.387	2305.863	2258.853	6734552800	63133962240
2012-04-09 00:00:00	2300.051	2304.65	2285.777	2284.442	5976064000	55129722880
2012-04-06 00:00:00	2299.055	2309.64	2306.553	2291.559	7213652000	68863352832
2012-04-05 00:00:00	2258.031	2303.824	2302.241	2251.393	8010145600	74602340352
2012-03-30 00:00:00	2256.042	2266.208	2262.788	2246.245	6202414800	55962030080
2012-03-29 00:00:00	2276.74	2280.958	2252.16	2242.345	7424808000	68018094080
2012-03-28 00:00:00	2341.003	2341.42	2284.881	2281.433	8364528000	78231142400
2012-03-27 00:00:00	2358.545	2363.766	2347.179	2344.304	6088111600	65159970816
2012-03-26 00:00:00	2349.086	2357.996	2350.599	2339.141	5542773200	54051831808
2012-03-23 00:00:00	2369.077	2371.263	2349.539	2342.12	7686213600	74138714112
2012-03-22 00:00:00	2376.991	2386.099	2375.772	2364.13	7934888000	76900868096
2012-03-21 00:00:00	2384.709	2396.722	2378.195	2361.222	9568653600	94949638144
2012-03-20 00:00:00	2407.542	2407.542	2376.839	2376.031	9790393600	94620917760
2012-03-19 00:00:00	2401.217	2412.336	2410.184	2383.674	10215348800	102981664768
2012-03-16 00:00:00	2377.757	2406.148	2404.736	2368.311	10367562400	102406004736
2012-03-15 00:00:00	2388.063	2403.742	2373.774	2366.024	12002549600	112260874240
2012-03-14 00:00:00	2464.915	2476.216	2391.23	2382.836	17978603200	170736648192
2012-03-13 00:00:00	2432.843	2457.22	2455.795	2428.609	10464971200	102576930816
2012-03-12 00:00:00	2438.546	2440.857	2434.859	2420.84	10622305600	108158107648
2012-03-09 00:00:00	2425.885	2440.511	2439.462	2414.966	10062405600	100411482112
2012-03-08 00:00:00	2401.102	2426.698	2420.276	2401.102	9678213600	93410828288
2012-03-07 00:00:00	2391.203	2413.695	2394.794	2388.519	9479064000	91730681856
2012-03-06 00:00:00	2439.779	2442.001	2410.445	2406.056	10370900800	100674338816
2012-03-05 00:00:00	2464.849	2469.841	2445.002	2442.115	11269332800	107604369408
2012-03-02 00:00:00	2430.098	2461.121	2460.693	2430.098	10322837600	96453869568
2012-03-01 00:00:00	2418.788	2437.874	2426.115	2418.334	7508328800	71067885568
2012-02-29 00:00:00	2446.228	2453.067	2428.487	2426.329	9553695200	91908382720
2012-02-28 00:00:00	2440.914	2458.651	2451.857	2431.828	11836199200	107000291328
2012-02-27 00:00:00	2447.406	2478.375	2447.057	2444.629	15807324800	144685596672
2012-02-24 00:00:00	2410.881	2439.977	2439.628	2405.274	13490324800	121550209024
2012-02-23 00:00:00	2401.738	2416.805	2409.554	2396.71	11255359200	105469681664
2012-02-22 00:00:00	2380.504	2404.442	2403.587	2374.03	11868427200	109092241408
2012-02-21 00:00:00	2365.487	2382.146	2381.43	2345.053	7934867200	74538524672
2012-02-20 00:00:00	2383.686	2388.009	2363.597	2362.012	8891158400	82306949120
2012-02-17 00:00:00	2366.63	2372.512	2357.181	2344.76	7192484000	65121697792
2012-02-16 00:00:00	2363.897	2373.804	2356.86	2342.073	9505116800	83758448640
2012-02-15 00:00:00	2340.455	2374.282	2366.702	2335.101	9886102400	87632871424
2012-02-14 00:00:00	2348.877	2352.469	2344.771	2332.247	7313041600	66294935552
2012-02-13 00:00:00	2332.055	2365.339	2351.855	2325.028	8626358400	77715390464
2012-02-10 00:00:00	2342.011	2368.979	2351.981	2339.885	9650161600	82222465024
2012-02-09 00:00:00	2344.224	2363.613	2349.589	2333.935	9803232800	89658695680
2012-02-08 00:00:00	2291.812	2350.965	2347.53	2286.819	8711452800	80885694464
2012-02-07 00:00:00	2319.421	2319.708	2291.902	2278.825	6732690400	58091081728
2012-02-06 00:00:00	2334.248	2341.575	2331.136	2317.422	7573448000	67305627648
2012-02-03 00:00:00	2306.656	2336.267	2330.405	2300.982	7894369600	70249340928
2012-02-02 00:00:00	2273.85	2312.556	2312.556	2268.687	6347187200	57682362368
2012-02-01 00:00:00	2288.066	2305.863	2268.08	2263.342	5355381200	48554971136
2012-01-31 00:00:00	2285.954	2296.384	2292.61	2277.056	4873832400	43777519616
2012-01-30 00:00:00	2324.493	2324.493	2285.038	2284.291	5841368800	51868459008
2012-01-20 00:00:00	2300.5	2322.891	2319.118	2293.893	6992275200	62906417152
2012-01-19 00:00:00	2266.076	2305.707	2296.075	2259.337	7249886400	63886737408
2012-01-18 00:00:00	2298.834	2311.579	2266.384	2257.898	8994042400	80655237120
2012-01-17 00:00:00	2206.531	2298.376	2298.376	2196.117	8780356000	77406846976
2014-01-17 00:00:00	2017.522	2017.868	2004.949	2001.33	6730572000	57039564800
2014-01-16 00:00:00	2022.538	2034.707	2023.701	2014.407	7275572000	62829760512
2014-01-15 00:00:00	2024.228	2027.409	2023.348	2010.204	6743622400	57740357632
2014-01-14 00:00:00	2007.156	2027.428	2026.842	2001.135	7036661600	56687624192
2014-01-13 00:00:00	2014.978	2027.181	2009.564	2000.404	6654477600	55616749568
2014-01-10 00:00:00	2023.535	2029.297	2013.298	2008.007	7561612000	61044551680
2014-01-09 00:00:00	2041.773	2057.196	2027.622	2026.446	7594188000	67605663744
2014-01-08 00:00:00	2047.256	2062.952	2044.34	2037.11	7164736000	62941429760
2014-01-07 00:00:00	2034.224	2052.279	2047.317	2029.246	6340293600	54638641152
2014-01-06 00:00:00	2078.684	2078.684	2045.709	2034.006	8958760800	72895397888
2014-01-03 00:00:00	2101.542	2102.167	2083.136	2075.899	8449724000	72372232192
2014-01-02 00:00:00	2112.126	2113.11	2109.387	2101.016	6848548800	61921353728
2013-12-31 00:00:00	2090.679	2120.274	2115.978	2087.415	8047437600	71456284672
2013-12-30 00:00:00	2108.883	2112.009	2097.529	2095.063	7408505600	63038943232
2013-12-27 00:00:00	2074.592	2110.357	2101.251	2069.59	7675682400	66394443776
2013-12-26 00:00:00	2102.66	2102.66	2073.099	2070.546	7854140800	66767122432
2013-12-25 00:00:00	2095.019	2107.232	2106.354	2088.297	6513909600	58136846336
2013-12-24 00:00:00	2094.073	2111.805	2092.905	2079.81	7025146400	61697069056
2013-12-23 00:00:00	2089.539	2099.522	2089.707	2068.543	6814664000	58435624960
2013-12-20 00:00:00	2128.374	2131.737	2084.794	2082.855	8677521600	72198201344
2013-12-19 00:00:00	2153.674	2159.142	2127.792	2126.246	7312348000	61496942592
2013-12-18 00:00:00	2150.412	2156.593	2148.285	2142.624	6417358400	55420596224
2013-12-17 00:00:00	2161.536	2165.543	2151.079	2146.314	7857893600	66921598976
2013-12-16 00:00:00	2197.234	2201.696	2160.861	2159.987	10138759200	86422953984
2013-12-13 00:00:00	2188.259	2204.637	2196.075	2183.842	8510100800	72637505536
2013-12-12 00:00:00	2199.317	2214.548	2202.796	2194.901	8610867200	76003328000
2013-12-11 00:00:00	2228.633	2228.633	2204.166	2193.16	10947315200	94389297152
2013-12-10 00:00:00	2239.864	2250.504	2237.492	2231.68	10904313600	95556296704
2013-12-09 00:00:00	2241.793	2249.169	2238.2	2231.734	9327364000	84432478208
2013-12-06 00:00:00	2242.563	2248.147	2237.108	2228.632	10370092800	92254756864
2013-12-05 00:00:00	2252.723	2255.261	2247.063	2239.144	12204841600	105837305856
2013-12-04 00:00:00	2219.965	2260.871	2251.762	2215.916	15729294400	135497940992
2013-12-03 00:00:00	2196.824	2227.925	2222.67	2193.251	11350640800	100776656896
2013-12-02 00:00:00	2203.122	2231.921	2207.371	2172.633	17428198400	151936155648
2013-11-29 00:00:00	2221.618	2224.944	2220.504	2212.263	10695905600	97834024960
2013-11-28 00:00:00	2204.378	2234.387	2219.372	2202.623	13445678400	119645437952
2013-11-27 00:00:00	2181.725	2207.617	2201.07	2176.847	11538440800	102163488768
2013-11-26 00:00:00	2184.332	2192.579	2183.073	2176.177	10046083200	84536639488
2013-11-25 00:00:00	2186.058	2209.148	2186.115	2181.418	10828265600	96747315200
2013-11-22 00:00:00	2206.471	2211.066	2196.378	2188.767	11386645600	102450200576
2013-11-21 00:00:00	2197.008	2206.531	2205.766	2177.735	13724552000	120005001216
2013-11-20 00:00:00	2201.474	2207.105	2206.613	2186.642	11896186400	104820416512
2013-11-19 00:00:00	2198.318	2203.297	2193.125	2186.114	12508230400	115941883904
2013-11-18 00:00:00	2147.373	2198.316	2197.219	2143.768	15750272000	143246229504
2013-11-15 00:00:00	2100.9	2153.213	2135.827	2100.786	12589452000	113364459520
2013-11-14 00:00:00	2087.119	2102.38	2100.506	2078.988	8379937600	72089886720
2013-11-13 00:00:00	2117.886	2117.912	2087.941	2086.006	8825709600	73376063488
2013-11-12 00:00:00	2110.724	2127.938	2126.772	2108.396	7944672800	67951267840
2013-11-11 00:00:00	2103.299	2117.28	2109.471	2093.626	6967829600	59934060544
2013-11-08 00:00:00	2120.923	2128.581	2106.127	2103.51	8309685600	70325215232
2013-11-07 00:00:00	2136.627	2141.6	2129.4	2119.186	8184260800	70177472512
2013-11-06 00:00:00	2149.39	2166.171	2139.607	2138.78	10048734400	86547128320
2013-11-05 00:00:00	2139.837	2158.148	2157.24	2124.845	9190003200	77963321344
2013-11-04 00:00:00	2156.087	2160.578	2149.634	2143.207	7614794400	66305998848
2013-11-01 00:00:00	2139.88	2157.313	2149.562	2132.629	8911848000	76271861760
2013-10-31 00:00:00	2155.511	2155.511	2141.614	2137.466	10806302400	88638832640
2013-10-30 00:00:00	2126.69	2161.935	2160.463	2121.841	11964336000	95233753088
2013-10-29 00:00:00	2135.226	2163.657	2128.864	2093.197	14309281600	117347753984
2013-10-28 00:00:00	2135.879	2140.957	2133.869	2123.069	8840132000	77889331200
2013-10-25 00:00:00	2163.689	2170.612	2132.955	2122.678	11392452000	99671695360
2013-10-24 00:00:00	2178.82	2183.412	2164.322	2159.871	10300895200	90001866752
2013-10-23 00:00:00	2213.274	2226.847	2183.107	2177.725	14634708800	125789855744
2013-10-22 00:00:00	2227.341	2227.341	2210.652	2204.244	14913283200	134994870272
2013-10-21 00:00:00	2198.114	2230.285	2229.237	2190.394	13669440000	123936342016
2013-10-18 00:00:00	2188.714	2203.291	2193.78	2184.36	10372463200	90814177280
2013-10-17 00:00:00	2201.71	2211.03	2188.542	2183.246	12676794400	113138851840
2013-10-16 00:00:00	2228.113	2228.113	2193.074	2183.403	15463864000	138165501952
2013-10-15 00:00:00	2237.931	2240.25	2233.412	2221.139	15372283200	138541629440
2013-10-14 00:00:00	2232.218	2242.984	2237.773	2226.403	16598339200	151626940416
2013-10-11 00:00:00	2201.409	2228.871	2228.146	2200.53	15689217600	142271938560
2013-10-10 00:00:00	2214.405	2214.592	2190.929	2186.48	14977590400	136575148032
2013-10-09 00:00:00	2191.392	2212.347	2211.769	2185.181	13087173600	117966135296
2013-10-08 00:00:00	2171.904	2200.018	2198.199	2161.489	12671020000	114992021504
2013-09-30 00:00:00	2167.734	2176.303	2174.665	2165.162	9281008000	88982757376
2013-09-27 00:00:00	2150.961	2165.777	2160.027	2149.594	10540179200	97811677184
2013-09-26 00:00:00	2192.226	2192.226	2155.809	2154.721	14041534400	125680361472
2013-09-25 00:00:00	2206.225	2217.974	2198.515	2193.722	16021276800	143779987456
2013-09-24 00:00:00	2219.467	2219.543	2207.531	2187.236	16041505600	143330951168
2013-09-23 00:00:00	2199.361	2223.068	2221.044	2198.336	13317485600	121468256256
2013-09-18 00:00:00	2185.936	2195.904	2191.851	2172.043	11511188800	101333090304
2013-09-17 00:00:00	2230.388	2230.929	2185.56	2184.922	15454256000	132460429312
2013-09-16 00:00:00	2244.463	2248.471	2231.401	2226.171	15488401600	133580636160
2013-09-13 00:00:00	2251.462	2259.424	2236.217	2228.483	17198422400	140600131584
2013-09-12 00:00:00	2236.171	2270.268	2255.605	2226.288	20971510400	167300579328
2013-09-11 00:00:00	2244.962	2258.075	2241.268	2233.003	24434945600	195427631104
2013-09-10 00:00:00	2214.814	2238.551	2237.984	2202.817	23720665600	191083872256
2013-09-09 00:00:00	2151.347	2218.529	2212.516	2151.347	21942708800	178881740800
2013-09-06 00:00:00	2119.333	2143.244	2139.993	2119.021	14326065600	119152336896
2013-09-05 00:00:00	2125.255	2127.855	2122.43	2115.236	12654410400	105776496640
2013-09-04 00:00:00	2121.68	2132.996	2127.618	2115.753	14200038400	116457422848
2013-09-03 00:00:00	2100.449	2123.847	2123.112	2095.455	13889316800	112421232640
2013-09-02 00:00:00	2104.09	2108.683	2098.448	2078.455	14915852800	121084657664
2013-08-30 00:00:00	2097.217	2114.393	2098.382	2089.095	17007564800	132055678976
2013-08-29 00:00:00	2108.436	2110.894	2097.227	2088.236	13326821600	105259327488
2013-08-28 00:00:00	2092.311	2113.817	2101.301	2080.861	16139203200	132239097856
